campus,requirement_key,curriculum,location,location_slug,location_term_id,program_group,kind,position,requirement,advisory
vancouver,engineering,countries,Norway,norway,737,Applied Science (Engineering),minimum,3,Upper Secondary Physics,False
vancouver,engineering,countries,Norway,norway,737,Applied Science (Engineering),minimum,4,Academically strong candidates missing either senior-level Chemistry or senior-level Physics may be evaluated on a case-by-case basis,False
vancouver,engineering,countries,Norway,norway,737,Applied Science (Engineering),suggested_subjects,1,Language Arts,True
vancouver,engineering,countries,Norway,norway,737,Applied Science (Engineering),suggested_subjects,2,Mathematics and Computation,True
vancouver,engineering,countries,Norway,norway,737,Applied Science (Engineering),suggested_subjects,3,Sciences,True
vancouver,engineering,countries,Norway,norway,737,Applied Science (Engineering),general,1,"Graduation from a university-preparatory program at a senior secondary school: Upper Secondary School Certificate – general studies (Vitnemal fra den Videregaende Skolen – allmenne fag). Certificates must be official. Photocopies are acceptable if certified by school principal, head, or counsellor. Notarized copies are not acceptable.",False
vancouver,engineering,countries,Norway,norway,737,Applied Science (Engineering),english_language,1,English is the language of instruction at UBC. All prospective students must demonstrate English-language competency prior to admission. There are numerous ways to meet the English Language Admission Standard.,False
vancouver,engineering,countries,Oman,oman,736,Applied Science (Engineering),minimum,1,Senior-level Math (Pre-Calculus),False
vancouver,engineering,countries,Oman,oman,736,Applied Science (Engineering),minimum,2,Senior-level Chemistry,False
vancouver,engineering,countries,Oman,oman,736,Applied Science (Engineering),minimum,3,Senior-level Physics,False
vancouver,engineering,countries,Oman,oman,736,Applied Science (Engineering),minimum,4,Academically strong candidates missing either senior-level Chemistry or senior-level Physics may be evaluated on a case-by-case basis,False
vancouver,engineering,countries,Oman,oman,736,Applied Science (Engineering),suggested_subjects,1,Language Arts,True
vancouver,engineering,countries,Oman,oman,736,Applied Science (Engineering),suggested_subjects,2,Mathematics and Computation,True
vancouver,engineering,countries,Oman,oman,736,Applied Science (Engineering),suggested_subjects,3,Sciences,True
vancouver,engineering,countries,Oman,oman,736,Applied Science (Engineering),general,1,"Graduation from a university-preparatory program at a senior secondary school: Thanawiya Amma (Secondary School Leaving Certificate). Certificates must be official. Photocopies are acceptable if certified by school principal, head, or counsellor. Notarized copies are not acceptable.",False
vancouver,engineering,countries,Oman,oman,736,Applied Science (Engineering),english_language,1,English is the language of instruction at UBC. All prospective students must demonstrate English-language competency prior to admission. There are numerous ways to meet the English Language Admission Standard.,False
vancouver,engineering,countries,Pakistan,pakistan,504,Applied Science (Engineering),minimum,1,Senior-level Math (Pre-Calculus),False
vancouver,engineering,countries,Pakistan,pakistan,504,Applied Science (Engineering),minimum,2,Senior-level Chemistry,False
vancouver,engineering,countries,Pakistan,pakistan,504,Applied Science (Engineering),minimum,3,Senior-level Physics,False
vancouver,engineering,countries,Pakistan,pakistan,504,Applied Science (Engineering),minimum,4,Academically strong candidates missing either senior-level Chemistry or senior-level Physics may be evaluated on a case-by-case basis,False
vancouver,engineering,countries,Pakistan,pakistan,504,Applied Science (Engineering),suggested_subjects,1,Language Arts,True
vancouver,engineering,countries,Pakistan,pakistan,504,Applied Science (Engineering),suggested_subjects,2,Mathematics and Computation,True
vancouver,engineering,countries,Pakistan,pakistan,504,Applied Science (Engineering),suggested_subjects,3,Sciences,True
vancouver,engineering,countries,Pakistan,pakistan,504,Applied Science (Engineering),general,1,"Graduation from a university-preparatory program at a senior secondary school: HSSC – Higher Secondary School Certificate. Certificates must be official. Photocopies are acceptable if certified by school principal, head, or counsellor. Notarized copies are not acceptable.",False
vancouver,engineering,countries,Pakistan,pakistan,504,Applied Science (Engineering),english_language,1,English is the language of instruction at UBC. All prospective students must demonstrate English-language competency prior to admission. There are numerous ways to meet the English Language Admission Standard.,False
vancouver,engineering,countries,Panama,panama,735,Applied Science (Engineering),minimum,1,Upper Secondary Math (Pre-Calculus),False
vancouver,engineering,countries,Panama,panama,735,Applied Science (Engineering),minimum,2,Upper Secondary Chemistry,False
vancouver,engineering,countries,Panama,panama,735,Applied Science (Engineering),minimum,3,Upper Secondary Physics,False
vancouver,engineering,countries,Panama,panama,735,Applied Science (Engineering),minimum,4,Academically strong candidates missing either senior-level Chemistry or senior-level Physics may be evaluated on a case-by-case basis,False
vancouver,engineering,countries,Panama,panama,735,Applied Science (Engineering),suggested_subjects,1,Language Arts,True
vancouver,engineering,countries,Panama,panama,735,Applied Science (Engineering),suggested_subjects,2,Mathematics and Computation,True
vancouver,engineering,countries,Panama,panama,735,Applied Science (Engineering),suggested_subjects,3,Sciences,True
vancouver,engineering,countries,Panama,panama,735,Applied Science (Engineering),general,1,"Graduation from a university-preparatory program at a senior secondary school: Bachillerato. Certificates must be official. Photocopies are acceptable if certified by school principal, head, or counsellor. Notarized copies are not acceptable.",False
vancouver,engineering,countries,Panama,panama,735,Applied Science (Engineering),english_language,1,English is the language of instruction at UBC. All prospective students must demonstrate English-language competency prior to admission. There are numerous ways to meet the English Language Admission Standard.,False
vancouver,engineering,countries,Peru,peru,734,Applied Science (Engineering),minimum,1,"A full first-year university program that includes Pre-Calculus Math, Chemistry, and Physics",False
vancouver,engineering,countries,Peru,peru,734,Applied Science (Engineering),suggested_subjects,1,Language Arts,True
vancouver,engineering,countries,Peru,peru,734,Applied Science (Engineering),suggested_subjects,2,Mathematics and Computation,True
vancouver,engineering,countries,Peru,peru,734,Applied Science (Engineering),suggested_subjects,3,Sciences,True
vancouver,engineering,countries,Peru,peru,734,Applied Science (Engineering),general,1,"Graduation from a university-preparatory program at a senior secondary school: Certificado de Educación Secundaria Común Completa. Certificates must be official. Photocopies are acceptable if certified by school principal, head, or counsellor. Certificates must be in a sealed school envelope. Notarized copies are not acceptable.",False
vancouver,engineering,countries,Peru,peru,734,Applied Science (Engineering),general,2,"One full year of post-secondary studies in a recognized university: All certificates must be transmitted directly from the institution and must be official, bearing seal of institution and signature of authorizing university officer. Photocopies are acceptable if certified by authorizing officer. Notarized copies are not acceptable.",False
vancouver,engineering,countries,Peru,peru,734,Applied Science (Engineering),english_language,1,English is the language of instruction at UBC. All prospective students must demonstrate English-language competency prior to admission. There are numerous ways to meet the English Language Admission Standard.,False
vancouver,engineering,countries,Philippines,philippines,501,Applied Science (Engineering),minimum,1,Pre-Calculus Math,False
vancouver,engineering,countries,Philippines,philippines,501,Applied Science (Engineering),minimum,2,General Chemistry 2,False
vancouver,engineering,countries,Philippines,philippines,501,Applied Science (Engineering),minimum,3,General Physics 2,False
vancouver,engineering,countries,Philippines,philippines,501,Applied Science (Engineering),suggested_subjects,1,Language Arts,True
vancouver,engineering,countries,Philippines,philippines,501,Applied Science (Engineering),suggested_subjects,2,Mathematics and Computation,True
vancouver,engineering,countries,Philippines,philippines,501,Applied Science (Engineering),suggested_subjects,3,Sciences,True
vancouver,engineering,countries,Philippines,philippines,501,Applied Science (Engineering),general,1,"High School Diploma. Candidates must graduate from an academic track of the revised K-12 education system. Student who have not graduated under the new requirements will be required to submit one full year of post-secondary studies at a recognized university. Certificates must be official. Photocopies are acceptable if certified by school principal, head, or counsellor. Notarized copies are not acceptable.",False
